1.24,-2.18
2.55,-0.62
8.69,-7.33
2.11,-0.54
3.18,-8.89
5.07,-10.23
5.32,-10.29
9.21,-3.98
0.65,-2.79
6.22,-9.15
5.16,-9.53
1.98,-2.25
6.42,-8.14
2.58,-0.72
1.19,-0.47
0.70,-3.06
6.21,-10.62
4.81,-10.59
5.52,-11.52
7.95,-5.52
8.62,-3.81
6.32,-10.43
3.34,-2.55
8.36,-4.99
4.22,-9.62
2.70,-2.18
7.76,-4.68
6.15,-4.59
2.86,-0.34
8.45,-5.18
4.40,-9.16
3.23,-1.76
1.36,-1.80
9.65,-5.59
8.97,-4.17
1.71,-1.52
5.69,-9.59
5.36,-10.48
9.14,-5.37
1.59,-1.08
3.70,-1.93
2.11,-2.67
1.66,-0.74
9.27,-5.44
3.95,-9.29
8.98,-6.80
9.57,-2.53
1.67,-0.66
2.58,-1.88
8.97,-5.74
4.06,-8.66
7.61,-3.40
2.37,0.29
8.48,-5.93
5.03,-9.85
5.06,-9.13
2.31,-0.92
2.51,-0.74
6.25,-9.68
2.40,-10.96
9.88,-4.49
8.54,-5.25
3.35,-2.75
9.71,-5.61
8.35,-5.73
2.76,-0.49
1.91,-1.50
9.44,-4.59
9.02,-4.51
4.33,-8.06
11.02,-4.37
8.15,-5.30
4.55,-10.87
8.74,-4.56
10.19,-4.62
6.48,-8.67
10.88,-7.16
4.16,-10.53
5.84,-10.39
1.97,0.86
10.75,-5.26
0.98,-2.25
6.36,-8.65
10.04,-5.95
2.08,-0.62
9.66,-4.28
5.09,-9.52
10.49,-6.02
6.06,-8.95
1.12,-1.26
1.68,-1.81
3.14,-0.70
4.99,-10.34
2.29,-0.67
8.14,-4.89
4.10,-8.65
4.70,-10.15
4.80,-9.29
8.25,-6.11
4.67,-12.00
5.13,-10.91
2.27,-1.82
3.95,-10.00
10.16,-4.74
4.91,-9.14
5.71,-9.83
8.09,-4.71
10.63,-5.09
7.42,-7.96
5.31,-10.13
3.04,-0.63
9.49,-4.49
2.52,-2.32
7.80,-5.41
4.01,-9.69
9.61,-6.91
3.28,-1.67
9.10,-5.62
4.24,-10.55
10.20,-6.48
6.40,-11.43
4.19,-9.85
5.02,-8.77
1.13,-3.16
5.41,-8.37
8.58,-4.50
5.42,-9.88
9.51,-4.43
4.92,-11.06
1.41,-2.35
8.67,-4.38
9.03,-5.60
3.56,-2.65
5.34,-9.49
1.74,-1.72
1.72,-0.76
1.53,-1.19
4.78,-10.51
1.82,-0.47
8.31,-4.98
4.25,-8.78
2.33,-2.52
9.48,-4.90
7.82,-6.07
9.05,-5.83
8.53,-5.53
2.41,-1.28
9.09,-5.48
2.64,-1.06
2.71,-0.26
9.55,-6.25
9.48,-4.25
1.78,-2.18
5.05,-10.27
8.65,-4.15
9.81,-6.13
1.38,-0.27
9.76,-4.67
1.40,0.17
7.23,-9.87
7.15,-6.84
12.19,-6.92
9.65,-5.05
7.77,-3.93
4.91,-10.68
9.46,-4.70
3.52,-0.80
0.48,-3.12
2.16,-0.38
2.92,-0.73
1.38,-2.63
8.61,-2.95
7.27,-4.77
4.21,-9.15
7.41,-4.17
7.53,-4.66
1.46,-1.86
3.10,-2.46
2.83,-1.07
5.46,-9.60
8.21,-5.22
0.05,-1.67
0.31,-1.29
8.06,-4.63
6.09,-9.13
0.70,-1.21
10.39,-4.75
2.85,-2.46
1.03,-0.51
8.92,-5.76
6.11,-10.06
5.80,-6.92
7.74,-5.34
4.04,-2.42
6.44,-8.66
10.16,-7.10
9.97,-4.77
1.67,-0.17
7.49,-9.77
3.30,-0.34
2.97,0.52
1.15,0.98
1.48,-2.91
6.72,-10.45
4.12,-8.59
4.94,-11.75
1.71,-1.31
2.82,-0.57
8.70,-6.43
7.14,-5.68
10.27,-5.72
1.11,-1.69
8.28,-4.44
7.27,-4.78
1.80,-1.30
1.91,-2.56
2.03,-0.37
9.21,-5.64
5.97,-10.09
9.08,-6.00
-0.15,-0.49
8.30,-7.10
6.76,-3.84
8.59,-5.14
5.42,-11.53
1.33,-1.58
7.06,-8.60
1.54,-0.53
9.25,-5.40
4.53,-11.60
3.66,-0.44
7.68,-4.49
2.34,-2.49
6.59,-11.26
3.19,-0.66
5.78,-9.87
9.37,-4.08
9.09,-4.19
3.37,-0.74
9.06,-6.81
5.13,-11.03
1.99,-1.84
1.73,-1.28
5.68,-9.83
6.12,-9.60
4.26,-11.99
6.42,-8.83
6.29,-9.24
5.36,-9.86
2.24,-2.61
5.38,-10.92
1.23,-1.17
5.71,-11.51
2.17,-4.35
9.57,-6.52
4.28,-11.46
8.69,-5.25
2.18,0.13
1.73,-2.31
3.05,-8.14
4.77,-9.28
0.13,-1.71
2.56,-1.65
2.08,-1.21
2.04,-1.32
0.02,-0.67
5.11,-8.08
5.86,-8.79
3.69,-1.33
2.45,-1.42
3.26,-0.76
5.43,-8.72
9.77,-7.20
2.65,0.22
2.86,-2.25
2.22,-2.41
2.89,-0.61
8.98,-5.05
4.11,-0.83
1.82,0.17
2.66,-1.45
4.35,-9.71
6.78,-10.84
10.28,-5.77
2.07,0.28
9.38,-6.83
5.83,-10.03
5.56,-11.56
0.89,-1.71
4.32,-10.97
4.60,-10.01
8.83,-6.25
1.10,-2.13
9.26,-5.12
6.40,-11.68
0.94,-2.41
6.24,-10.35
1.39,-3.93
3.86,-11.03
3.65,-11.93
4.37,-7.63
2.88,-1.59
6.12,-9.93
5.67,-10.27
8.45,-4.61
6.28,-11.29
2.04,-1.54
9.51,-4.90
7.85,-5.45
3.33,-1.52
5.20,-9.60
0.88,-1.65
10.53,-6.19
1.15,0.39
4.93,-10.20
8.86,-6.10
7.56,-3.91
4.10,-10.56
8.72,-3.96
6.86,-10.24
9.10,-5.83
4.61,-1.31
0.22,-0.53
0.90,-1.90
1.58,-2.52
1.99,-1.44
8.89,-6.72
8.42,-7.15
2.00,-0.20
1.02,-0.19
3.11,-3.58
8.78,-6.92
4.37,-10.44
4.89,-8.40
1.06,-1.57
5.50,-9.58
5.23,-9.30
6.39,-10.46
1.44,-2.34
9.54,-4.24
-0.40,-1.31
5.04,-11.07
9.16,-5.20
4.91,-8.28
6.82,-9.90
5.70,-9.86
10.12,-5.68
10.30,-4.50
3.70,-8.15
4.17,-11.34
3.99,-11.79
0.88,-0.24
8.55,-7.11
6.91,-8.86
8.53,-6.72
2.08,-1.09
8.38,-4.28
8.67,-5.73
0.38,-1.57
2.67,-0.52
8.04,-4.97
5.74,-9.90
9.67,-5.48
8.72,-5.66
5.29,-10.05
7.48,-7.31
1.86,-1.71
9.73,-5.60
5.25,-9.89
1.99,-0.75
2.23,-2.26
4.09,-1.31
4.87,-9.60
4.57,-10.61
2.36,-10.16
9.33,-4.29
5.17,-11.08
9.31,-7.00
4.10,-9.62
9.25,-5.52
1.26,-0.62
9.30,-6.62
6.14,-9.24
1.51,-0.87
9.65,-3.05
4.64,-9.80
4.33,-9.23
7.00,-8.43
6.41,-9.40
4.30,-10.24
9.09,-4.32
1.78,-1.29
5.41,-10.74
7.85,-5.27
5.94,-10.70
2.49,-2.47
9.50,-4.77
0.93,0.04
9.08,-6.39
9.49,-5.88
7.75,-5.25
6.36,-9.01
8.54,-5.65
1.51,-2.98
7.86,-4.42
8.10,-6.64
7.70,-5.33
5.58,-9.15
5.81,-11.50
1.47,-3.31
7.77,-4.91
9.28,-6.39
2.16,-1.54
8.43,-5.20
4.44,-10.93
2.08,-1.60
3.94,-7.98
4.76,-10.66
7.37,-6.65
2.27,-2.10
8.20,-4.12
8.39,-4.28
2.84,-1.31
2.45,-2.06
4.19,-9.31
2.15,-0.70
4.43,-10.99
0.86,-2.12
6.21,-11.25
7.28,-11.01
6.29,-10.06
9.38,-4.82
3.17,-0.99
7.85,-4.64
5.83,-9.61
5.81,-11.40
9.10,-5.39
6.05,-10.36
8.04,-6.09
6.05,-9.67
4.40,-9.81
1.41,-1.00
1.87,-0.99
3.74,-10.84
2.26,-0.54
2.63,1.13
3.99,-12.03
3.04,-10.89
8.83,-5.81
0.79,-0.22
5.17,-11.01
5.58,-9.04
1.36,-3.11
4.46,-9.22
1.33,-1.29
2.51,-2.85
1.86,-0.84
1.79,0.12
9.81,-5.97
0.70,-1.65
5.39,-8.66
2.81,-1.98
1.73,-1.14
2.91,-1.56
9.03,-5.23
9.35,-6.04
4.72,-11.07
7.87,-5.20
10.67,-7.16
9.87,-4.98
4.81,-10.90
2.94,-1.46
9.07,-5.50
3.58,-1.94
10.41,-5.45
8.12,-5.50
5.88,-7.74
5.99,-10.11
10.22,-7.24
0.78,-2.87
8.72,-6.53
1.12,-0.90
5.74,-10.87
9.23,-3.96
5.24,-10.70
1.56,-2.81
1.57,-3.23
8.95,-6.79
8.67,-3.44
6.53,-9.87
9.01,-5.75
2.22,-1.19
7.53,-6.96
9.77,-4.18
4.35,-9.29
8.64,-3.75
8.79,-6.51
2.76,-1.09
10.07,-3.92
3.80,-10.36
9.42,-4.74
3.18,-11.09
9.80,-7.12
0.19,-2.65
2.41,-1.14
1.60,0.93
7.96,-5.41
5.78,-9.63
7.79,-4.58
6.25,-10.62
1.27,-2.04
5.26,-11.53
1.44,-0.11
7.06,-11.64
8.29,-6.76
4.51,-2.03
5.19,-9.05
-0.11,-1.92
8.45,-5.22
4.48,-7.42
1.00,-1.28
1.28,-0.72
1.51,-1.40
8.33,-8.41
1.28,-1.31
5.47,-8.46
5.30,-11.48
6.72,-9.26
8.32,-6.51
8.03,-5.58
1.38,-2.27
9.84,-3.18
4.95,-10.64
9.44,-5.54
9.15,-5.50
8.77,-5.14
1.49,-2.10
4.76,-2.20
6.65,-10.21
0.86,-1.04
8.71,-5.27
5.75,-10.35
6.38,-7.68
9.61,-5.55
5.89,-9.75
8.26,-4.68
6.03,-8.36
6.42,-9.14
4.39,-1.67
9.28,-5.54
4.93,-10.72
2.80,-1.76
9.37,-5.71
9.28,-4.45
9.12,-6.07
8.01,-4.09
9.34,-6.07
9.18,-7.06
4.57,-10.94
5.92,-11.58
6.54,-9.62
6.13,-10.40
11.87,-3.49
8.00,-5.57
1.92,-1.37
3.73,-10.17
8.48,-6.17
2.77,-1.04
1.02,-1.54
0.31,-1.33
4.73,-10.96
2.53,-1.41
2.24,-2.03
3.69,-2.23
4.39,-9.72
3.09,-2.47
2.66,0.33
1.13,-1.77
8.80,-4.53
1.20,-1.52
5.28,-10.47
4.56,-8.91
6.29,-10.05
3.16,-0.68
3.91,-9.94
2.54,-1.19
2.50,-0.98
8.86,-7.38
3.33,-2.31
1.92,-1.64
1.77,-2.08
3.90,0.25
2.23,-2.47
3.75,-1.56
5.80,-9.38
8.19,-5.13
5.51,-9.25
3.97,-2.30
5.43,-9.95
9.76,-5.56
9.27,-5.23
5.38,-9.54
0.44,-0.84
2.66,-1.87
2.94,0.07
0.94,-1.87
7.87,-3.96
3.21,-1.56
8.67,-5.39
2.79,-2.02
8.16,-5.44
7.32,-10.46
5.92,-10.15
3.94,-10.43
0.42,-0.79
4.65,-10.66
1.19,-0.06
5.94,-8.82
4.22,-9.86
6.14,-9.72
5.52,-13.70
6.03,-11.02
1.58,-1.69
9.14,-4.95
5.14,-8.02
8.74,-4.69
-0.39,-0.51
7.70,-5.00
4.92,-8.92
3.14,-1.53
4.87,-9.62
8.47,-5.80
5.81,-11.29
7.35,-5.25
1.94,-1.52
9.63,-6.44
8.62,-7.43
5.00,-9.20
7.85,-7.06
8.00,-3.96
5.62,-8.06
1.50,-1.89
2.90,-0.84
2.83,0.87
2.24,0.25
5.45,-10.16
5.10,-9.61
3.89,-10.73
9.72,-6.19
7.14,-3.38
6.88,-10.40
10.03,-6.67
9.50,-8.20
9.27,-5.07
8.50,-5.48
5.07,-8.87
4.88,-10.17
5.64,-8.49
1.20,-1.24
5.92,-10.98
8.38,-6.48
10.04,-6.31
5.85,-11.33
10.67,-5.07
7.91,-4.48
7.32,-10.95
5.60,-8.87
4.59,-10.01
9.48,-5.14
1.17,-2.30
6.84,-7.38
2.61,-0.67
3.34,-10.39
5.35,-11.73
9.42,-5.82
10.37,-6.11
2.28,-1.50
2.49,-0.53
9.56,-5.88
5.34,-10.10
5.45,-9.79
9.27,-5.69
2.37,-3.38
2.06,-2.10
2.58,-3.80
1.85,-0.26
4.57,-10.22
3.80,-10.17
2.01,-1.06
8.23,-5.21
2.89,-2.51
5.64,-9.78
7.54,-7.05
5.07,-11.05
2.80,-0.03
6.24,-10.85
3.51,-9.08
8.96,-4.85
8.01,-4.70
6.78,-11.93
10.18,-6.03
8.63,-6.78
3.12,-10.84
6.62,-9.34
8.10,-6.42
4.89,-10.21
8.21,-4.75
6.44,-9.25
8.64,-5.79
3.58,-10.01
8.13,-4.83
6.93,-5.17
9.78,-5.83
7.45,-10.59
3.40,-7.37
7.97,-8.53
8.53,-3.66
2.73,-1.42
8.31,-5.67
2.55,-1.59
8.79,-5.48
6.12,-11.16
5.61,-9.53
-0.32,-1.29
4.32,-9.65
4.29,-9.53
6.34,-11.86
7.21,-5.49
8.22,-6.51
5.58,-10.45
5.73,-8.84
3.95,-9.34
2.41,-0.68
4.51,-12.78
5.38,-9.11
7.87,-4.26
4.55,-10.57
7.16,-4.94
2.08,-0.44
8.54,-5.55
2.21,-1.34
10.49,-6.40
1.93,-1.33
8.40,-5.77
1.80,-3.09
2.42,-9.93
7.48,-10.33
10.01,-7.51
4.79,-9.50
9.09,-5.62
9.04,-4.91
6.74,-9.97
2.82,-0.11
2.03,-0.61
1.92,-0.06
1.74,-2.12
1.92,-1.80
3.12,-0.34
2.87,-0.87
3.79,-8.62
4.94,-9.53
2.31,-0.86
2.20,-1.86
8.82,-5.13
3.66,-9.72
1.31,-2.08
6.32,-10.26
8.40,-6.63
2.17,-1.49
6.11,-12.66
8.27,-4.68
3.10,-1.76
1.46,-1.92
8.65,-4.73
8.56,-4.78
3.51,-2.23
4.34,-8.81
8.11,-4.91
6.05,-4.98
4.85,-8.98
6.41,-10.08
2.01,-2.48
7.40,-7.89
3.17,-8.98
6.76,-10.60
1.74,-2.18
6.64,-10.09
9.81,-6.09
5.88,-9.67
5.14,-8.41
10.37,-5.14
4.60,-8.17
5.44,-9.62
5.70,-9.83
6.67,-11.87
4.36,-9.44
9.41,-5.67
9.29,-6.46
5.27,-10.54
3.41,-0.98
6.79,-11.07
8.08,-4.80
5.26,-11.29
5.75,-8.86
1.48,-1.45
2.46,-2.92
1.41,-1.33
0.99,-1.29
5.64,-10.38
5.58,-9.81
1.51,-1.84
10.46,-5.98
3.75,-1.69
1.23,-2.03
11.69,-7.42
5.72,-9.10
1.27,-2.88
9.70,-4.28
1.03,-0.63
9.80,-5.83
9.64,-4.57
4.07,-9.07
5.38,-9.47
9.33,-5.10
4.84,-8.49
4.54,-12.20
7.21,-11.72
2.20,-1.43
9.62,-3.82
9.74,-4.87
9.11,-4.69
2.42,-3.88
5.35,-9.48
-0.02,-2.51
5.92,-10.48
4.88,-10.54
1.13,-2.67
1.91,0.29
9.41,-5.13
6.91,-9.52
5.87,-10.18
4.97,-9.14
8.26,-5.21
9.35,-5.52
2.97,-0.64
5.62,-11.25
1.65,-0.86
8.88,-4.19
4.91,-8.93
6.33,-10.06
3.18,-1.52
4.20,-10.85
4.70,-10.85
9.25,-4.70
1.86,-1.83
4.75,-9.79
4.64,-9.63
4.81,-8.68
9.33,-6.43
1.67,-0.71
5.34,-7.90
9.80,-5.32
5.87,-8.93
8.37,-5.82
1.92,-0.50
1.57,-1.79
5.79,-8.35
9.15,-5.96
0.86,-1.87
6.27,-10.02
4.39,-9.09
2.07,-2.28
1.48,-1.20
-0.12,-3.50
5.18,-8.87
8.46,-6.05
1.82,-1.19
8.31,-5.44
1.75,-1.48
2.01,-1.47
5.14,-8.12
8.40,-6.32
9.70,-4.36
3.41,-12.41
8.72,-3.39
8.92,-5.74
5.23,-9.39
8.54,-4.24
2.96,-0.85
7.08,-7.10
8.46,-8.44
8.64,-6.89
2.26,-0.86
5.30,-10.37
2.08,-0.73
6.23,-11.43
8.36,-4.81
4.08,-11.09
1.77,0.50
9.31,-4.94
2.88,-1.83
3.94,-10.18
9.53,-3.83
6.33,-11.66
10.61,-5.38
4.50,-9.76
5.44,-11.09
8.75,-4.35
7.77,-6.56
9.55,-4.92
7.58,-6.04
6.02,-10.79
3.87,-1.96
4.40,-9.54
5.00,-8.79
6.32,-8.87
2.09,-3.21
7.59,-10.07
3.30,-3.57
3.10,-2.52
-0.39,-0.51
9.99,-4.31
1.99,-0.93
9.35,-5.28
10.12,-6.40
2.92,0.06
8.56,-6.80
4.65,-10.09
8.43,-6.43
10.16,-5.91
9.91,-5.61
3.99,-1.11
6.72,-10.65
2.77,-0.29
9.05,-4.67
6.49,-10.56
1.97,-1.43
5.08,-10.42
0.36,-0.28
0.86,-1.91
2.18,0.29
3.62,-12.85
2.36,-3.12
2.41,-3.43
5.88,-10.42
2.11,0.31
8.42,-5.95
4.77,-8.86
5.15,-10.93
8.20,-5.37
3.89,-9.47
4.43,-9.20
8.43,-4.07
1.50,-1.95
4.07,-9.52
6.88,-7.44
9.79,-4.43
4.94,-8.47
5.42,-10.42
8.69,-5.39
8.51,-3.50
1.33,0.79
1.99,-0.67
1.94,-2.35
6.02,-12.12
1.06,-1.73
6.42,-5.65
8.39,-4.65
9.36,-5.88
8.92,-6.44
3.81,-10.90
1.50,-0.94
1.84,0.27
2.93,-1.56
1.50,-0.60
10.67,-6.90
4.47,-11.41
9.07,-3.58
5.34,-9.85
5.84,-11.15
5.83,-9.90
5.73,-10.27
6.20,-10.27
8.56,-5.04
12.09,-5.71
10.53,-6.14
5.02,-10.85
4.56,-10.29
8.62,-6.28
4.60,-10.13
0.57,-0.74
8.58,-4.80
1.06,-2.76
4.44,-9.11
1.69,-0.95
0.64,-1.87
9.31,-5.67
8.10,-6.70
5.33,-8.88
0.67,-1.31
2.97,-2.49
5.56,-12.95
1.51,-0.92
4.86,-9.11
5.27,-12.40
4.67,-9.74
1.56,-1.61
4.47,-9.68
5.21,-8.39
9.72,-4.52
0.77,-3.21
10.27,-4.71
9.45,-3.53
2.88,-1.88
5.67,-10.46
6.50,-11.46
8.13,-6.37
6.58,-6.83
5.69,-11.88
5.79,-10.52
2.23,-1.47
10.19,-5.37
1.07,-0.96
0.72,-2.53
8.47,-6.28
1.52,-3.08
4.78,-8.48
5.09,-9.67
1.19,-1.38
5.86,-12.04
2.59,-9.56
0.69,-2.56
8.00,-8.77
9.10,-4.73
4.30,-9.51
7.76,-5.74
1.06,-0.91
7.43,-3.82
8.45,-5.54
6.09,-9.29
2.15,-2.26
9.75,-7.11
6.73,-9.63
6.50,-6.48
4.96,-8.85
6.42,-8.19
7.11,-6.91
2.69,-4.19
2.23,-2.02
0.50,-0.61
5.21,-9.71
2.38,-1.70
0.90,-0.09
9.84,-3.79
5.99,-10.06
9.31,-5.49
9.25,-6.22
1.45,-1.53
3.68,-11.60
9.56,-6.31
7.42,-5.59
5.76,-10.48
10.76,-5.10
1.77,-2.84
9.86,-5.72
2.18,-2.27
10.65,-3.90
5.80,-9.90
9.34,-6.12
6.82,-9.03
1.37,-1.60
4.32,-8.63
5.14,-10.41
8.99,-4.66
2.01,-1.10
1.47,-1.92
2.50,-0.94
8.66,-5.34
2.87,-2.91
2.10,-1.39
6.40,-10.00
7.12,-9.43
1.99,-1.23
9.17,-5.13
8.59,-4.89
9.86,-4.61
8.77,-4.79
9.30,-4.99
1.39,-2.23
5.33,-10.46
1.36,-0.70
5.75,-9.35
7.94,-10.47
10.06,-5.81
1.77,-2.72
9.67,-7.23
4.41,-9.32
5.62,-8.54
8.11,-5.74
9.93,-5.59
5.04,-7.48
9.53,-5.08
1.47,-1.86
2.51,-0.35
9.48,-6.19
3.38,-0.88
3.45,-9.50
10.87,-6.45
6.02,-9.90
5.10,-9.07
3.20,-1.85
8.95,-4.42
5.06,-9.93
3.59,-9.08
2.41,-1.01
8.05,-6.08
1.89,-2.13
1.63,-0.25
4.89,-9.81
2.32,-1.81
3.88,-9.98
6.60,-6.90
7.96,-6.09
4.90,-11.19
1.58,-0.91
5.52,-9.34
6.18,-10.67
2.49,-2.03
8.43,-5.70
5.19,-9.39
1.49,1.91
8.49,-7.37
6.41,-11.85
2.61,-1.01
2.23,-0.78
8.78,-4.52
3.82,-1.46
9.20,-6.32
4.38,-9.17
3.71,-9.99
1.16,-1.37
8.45,-5.29
4.27,-0.31
2.46,0.60
10.06,-7.09
3.49,-2.81
4.67,-10.89
8.83,-5.03
7.69,-6.24
6.11,-9.00
5.65,-10.56
6.13,-9.87
5.22,-10.98
9.68,-4.91
4.47,-10.26
